run,elapsed,device,rdiops,rdmerges,rdkbps,wriops,wrmerges,wrkbps
294,121000,blk_sde,11.0,0.0,88.0,0.0,0.0,0.0
294,122000,blk_sde,19.0,0.0,224.0,0.0,0.0,0.0
294,123000,blk_sde,21.0,0.0,328.0,0.0,0.0,0.0
294,124000,blk_sde,6.0,0.0,324.0,2.0,2.0,16.0
294,125000,blk_sde,5.0,0.0,180.0,118.0,1017.0,4540.0
294,126000,blk_sde,8.0,0.0,256.0,0.0,0.0,0.0
294,127000,blk_sde,9.0,0.0,184.0,0.0,0.0,0.0
294,128000,blk_sde,6.0,0.0,284.0,0.0,0.0,0.0
294,129000,blk_sde,5.0,0.0,64.0,2.0,2.0,16.0
294,130000,blk_sde,9.0,0.0,120.0,0.0,0.0,0.0
294,131000,blk_sde,6.0,0.0,136.0,0.0,0.0,0.0
294,132000,blk_sde,18.0,0.0,288.0,0.0,0.0,0.0
294,133000,blk_sde,22.0,0.0,528.0,0.0,0.0,0.0
294,134000,blk_sde,0.0,0.0,0.0,2.0,2.0,16.0
294,135000,blk_sde,11.0,0.0,140.0,0.0,0.0,0.0
294,136000,blk_sde,16.0,0.0,208.0,0.0,0.0,0.0
294,137000,blk_sde,6.0,0.0,192.0,0.0,0.0,0.0
294,138000,blk_sde,12.0,0.0,460.0,0.0,0.0,0.0
294,139000,blk_sde,8.0,0.0,352.0,2.0,2.0,16.0
294,140000,blk_sde,6.0,0.0,68.0,0.0,0.0,0.0
294,141000,blk_sde,16.0,0.0,308.0,0.0,0.0,0.0
294,142000,blk_sde,10.0,0.0,300.0,0.0,0.0,0.0
294,143000,blk_sde,10.0,0.0,84.0,0.0,0.0,0.0
294,144000,blk_sde,15.0,0.0,264.0,2.0,2.0,16.0
294,145000,blk_sde,11.0,0.0,184.0,0.0,0.0,0.0
294,146000,blk_sde,8.0,0.0,252.0,0.0,0.0,0.0
294,147000,blk_sde,16.0,0.0,428.0,0.0,0.0,0.0
294,148000,blk_sde,11.0,0.0,200.0,0.0,0.0,0.0
294,149000,blk_sde,3.0,0.0,16.0,2.0,2.0,16.0
294,150000,blk_sde,4.0,0.0,108.0,63.0,2404.0,9868.0
294,151000,blk_sde,11.0,0.0,188.0,0.0,0.0,0.0
294,152000,blk_sde,13.0,0.0,280.0,0.0,0.0,0.0
294,153000,blk_sde,7.0,0.0,208.0,0.0,0.0,0.0
294,154000,blk_sde,4.0,0.0,208.0,2.0,2.0,16.0
