run,elapsed,device,rxpktsps,rxkbps,txpktsps,txkbps
294,1694000,net_em1,129605.0,103009.851562,126484.0,98400.6992188
294,1695000,net_em1,165446.0,97692.1796875,159702.0,90202.4794922
294,1696000,net_em1,254658.0,189503.261719,266856.0,208178.167969
294,1697000,net_em1,256787.0,188585.889648,253540.0,185902.625977
294,1698000,net_em1,152728.0,107518.595703,135314.0,82334.4951172
294,1699000,net_em1,235146.0,165982.302734,251858.0,190252.748047
294,1700000,net_em1,39274.0,19622.2988281,43952.0,27759.4521484
294,1701000,net_em1,211526.0,149415.588867,213383.0,151854.879883
294,1702000,net_em1,67070.0,50560.4248047,57880.0,35628.9404297
294,1703000,net_em1,85950.0,59167.9873047,92747.0,70006.6777344
294,1704000,net_em1,244965.0,194451.203125,232573.0,176599.629883
294,1705000,net_em1,161981.0,138032.506836,156443.0,129752.854492
294,1706000,net_em1,240186.0,177684.016602,227091.0,157844.90918
294,1707000,net_em1,278926.0,208510.758789,268166.0,193021.102539
294,1708000,net_em1,229784.0,148650.996094,223965.0,141184.206055
294,1709000,net_em1,268648.0,202880.915039,254428.0,181585.113281
294,1710000,net_em1,228856.0,171031.608398,229116.0,172505.128906
294,1711000,net_em1,118948.0,70786.9072266,112495.0,62472.015625
294,1712000,net_em1,177844.0,116205.092773,191224.0,137242.769531
294,1713000,net_em1,205689.0,153970.204102,213287.0,165655.197266
294,1714000,net_em1,238009.0,170380.692383,229706.0,159049.889648
294,1715000,net_em1,228338.0,159308.821289,238539.0,174251.19043
294,1716000,net_em1,230828.0,161627.938477,231209.0,161978.214844
294,1717000,net_em1,191003.0,107625.392578,218876.0,150859.84668
294,1718000,net_em1,227124.0,158651.333984,233781.0,169791.052734
294,1719000,net_em1,257865.0,197537.545898,206727.0,119226.916992
294,1720000,net_em1,247296.0,178642.80957,240489.0,169226.704102
294,1721000,net_em1,279271.0,211280.703125,259914.0,184017.850586
294,1722000,net_em1,254374.0,191148.924805,246082.0,177034.239258
294,1723000,net_em1,74010.0,39336.3125,84576.0,55063.0517578
294,1724000,net_em1,206463.0,172609.636719,208709.0,175395.821289
294,1725000,net_em1,195443.0,107539.677734,233540.0,166272.333984
294,1726000,net_em1,118392.0,88721.8310547,116414.0,86555.9199219
294,1727000,net_em1,206431.0,133570.523438,236370.0,179474.001953
294,1728000,net_em1,143234.0,86176.1279297,148503.0,94772.7734375
294,1729000,net_em1,249766.0,188598.209961,244611.0,180673.448242
294,1730000,net_em1,211314.0,178238.485352,184645.0,135936.598633
294,1731000,net_em1,152555.0,83760.1337891,179763.0,126327.828125
294,1732000,net_em1,166631.0,138294.59375,166256.0,136887.869141
294,1733000,net_em1,180177.0,129086.428711,170570.0,114706.291992
294,1734000,net_em1,250823.0,178575.125,263739.0,199523.734375
294,1735000,net_em1,201249.0,137710.676758,214634.0,157165.819336
294,1736000,net_em1,143224.0,96784.5029297,153081.0,109717.519531
294,1737000,net_em1,238432.0,176708.123047,224681.0,157122.725586
294,1738000,net_em1,276511.0,218496.4375,271916.0,211487.59668
294,1739000,net_em1,169744.0,111378.847656,179785.0,125862.724609
294,1740000,net_em1,162389.0,146346.725586,150383.0,127761.742188
294,1741000,net_em1,99249.0,53841.1289062,106898.0,65943.703125
294,1742000,net_em1,120495.0,105675.717773,131677.0,122996.474609
294,1743000,net_em1,177580.0,116966.536133,181777.0,122561.591797
294,1744000,net_em1,48511.0,39004.6992188,44521.0,32904.4150391
294,1745000,net_em1,249446.0,181378.631836,243289.0,172054.097656
294,1746000,net_em1,227413.0,160596.202148,236730.0,175181.337891
294,1747000,net_em1,55500.0,40697.7617188,59948.0,48165.6445312
294,1748000,net_em1,229125.0,152623.273438,230587.0,155509.169922
294,1749000,net_em1,243851.0,181942.605469,218763.0,142512.195312
294,1750000,net_em1,246806.0,200741.882812,225253.0,168881.577148
294,1751000,net_em1,221639.0,157827.764648,223199.0,161047.297852
294,1752000,net_em1,156841.0,112723.102539,177723.0,146432.56543
294,1753000,net_em1,197976.0,123088.073242,193134.0,117686.524414
294,1754000,net_em1,125555.0,80781.6210938,142486.0,107558.347656
294,1755000,net_em1,199640.0,146780.638672,215127.0,170126.298828
294,1756000,net_em1,43435.0,27318.6074219,48217.0,34633.6796875
294,1757000,net_em1,124850.0,88338.7792969,118012.0,77210.4287109
294,1758000,net_em1,227893.0,157636.474609,235778.0,169869.324219
294,1759000,net_em1,143556.0,91537.9980469,169112.0,131405.110352
294,1760000,net_em1,148845.0,109508.972656,149914.0,109269.094727
294,1761000,net_em1,244274.0,182323.852539,244544.0,183573.701172
294,1762000,net_em1,222411.0,184437.301758,203663.0,155312.858398
294,1763000,net_em1,249288.0,185864.37793,257670.0,199558.541016
294,1764000,net_em1,164099.0,101465.473633,180418.0,125866.359375
294,1765000,net_em1,234355.0,181283.380859,225345.0,166832.674805
294,1766000,net_em1,140776.0,106101.898438,144264.0,113574.393555
294,1767000,net_em1,7076.0,1974.24414062,7330.0,2686.20605469
294,1768000,net_em1,218871.0,146528.706055,229053.0,161583.427734
294,1769000,net_em1,113858.0,88610.4199219,111889.0,84394.1572266
294,1770000,net_em1,202048.0,150301.802734,194792.0,138467.993164
294,1771000,net_em1,152043.0,94687.3242188,163495.0,113290.71875
294,1772000,net_em1,50932.0,38431.8710938,57701.0,49069.4550781
294,1773000,net_em1,74402.0,53337.3388672,87448.0,73782.0703125
294,1774000,net_em1,37255.0,28739.2548828,37935.0,29559.5917969
294,1775000,net_em1,129703.0,86001.8779297,133210.0,90764.0498047
294,1776000,net_em1,168568.0,128503.539062,157163.0,110656.989258
294,1777000,net_em1,13910.0,9738.0546875,15204.0,11782.1748047
294,1778000,net_em1,13151.0,10810.5244141,9564.0,5250.98730469
294,1779000,net_em1,7538.0,8182.80859375,4205.0,3004.95507812
294,1780000,net_em1,117344.0,87220.1865234,95273.0,53174.9931641
294,1781000,net_em1,232479.0,192463.938477,188534.0,124822.466797
