run,elapsed,cpu_user,cpu_nice,cpu_system,cpu_idle,cpu_iowait,cpu_irq,cpu_softirq,cpu_steal,cpu_guest,cpu_guest_nice,vm_nr_dirty
296,1000,0.223476778867,0.0,0.0556028973157,0.655091606306,0.0487856838517,0.0,0.01704303366,0.0,0.0,0.0,100709
296,2000,0.223429179979,0.0,0.0499467518637,0.636102236422,0.0752928647497,0.0,0.0152289669862,0.0,0.0,0.0,106527
296,3000,0.220187393526,0.0,0.0479840999432,0.633091993186,0.0843980692788,0.0,0.0143384440659,0.0,0.0,0.0,111462
296,4000,0.213859910581,0.0,0.0513625718544,0.633223334043,0.0878220140515,0.0,0.0137321694699,0.0,0.0,0.0,115930
296,5000,0.213337870024,0.0,0.0509527050017,0.631379720994,0.0906771010548,4.25314732902e-05,0.0136100714529,0.0,0.0,0.0,120465
296,6000,0.209940442428,0.0,0.0495604083948,0.630813953488,0.0961429381736,3.54509359047e-05,0.0135068065797,0.0,0.0,0.0,125386
296,7000,0.209772996627,0.0,0.0491080925031,0.630261038685,0.0971829701887,3.03886711034e-05,0.0136445133254,0.0,0.0,0.0,130394
296,8000,0.209469878237,0.0,0.0483862391663,0.632317754028,0.0961875897272,2.65858456958e-05,0.0136119529962,0.0,0.0,0.0,135187
296,9000,0.208963691377,0.0,0.0480569213313,0.634006240545,0.095333774584,2.36384266263e-05,0.0136157337368,0.0,0.0,0.0,140450
296,10000,0.21000446818,0.0,0.0478733590076,0.635758207621,0.0928104853295,2.12770484478e-05,0.0135322028128,0.0,0.0,0.0,145563
296,11000,0.212040922892,0.0,0.0476918018837,0.636335505831,0.0904519697526,1.93397412343e-05,0.013460459899,0.0,0.0,0.0,149769
296,12000,0.212807829371,0.0,0.0476570395192,0.635888161977,0.0901725085545,3.54591067851e-05,0.0134390014716,0.0,0.0,0.0,154275
296,13000,0.215154242697,0.0,0.0479338842975,0.634334342525,0.0890107192537,3.27305457819e-05,0.0135340806808,0.0,0.0,0.0,158480
296,14000,0.217212242789,0.0,0.047855688277,0.634175253032,0.0871706027172,3.03942129419e-05,0.0135558189721,0.0,0.0,0.0,162398
