run,elapsed,device,rxpktsps,rxkbps,txpktsps,txkbps
294,55000,net_em1,28021.0,21814.5205078,26996.0,20585.5742188
294,56000,net_em1,148489.0,80198.9980469,165800.0,107248.649414
294,57000,net_em1,249736.0,171652.34082,233888.0,147907.871094
294,58000,net_em1,230446.0,153680.848633,238295.0,164595.166016
294,59000,net_em1,258254.0,185102.841797,250818.0,173780.569336
294,60000,net_em1,173501.0,112691.061523,200978.0,154118.224609
294,61000,net_em1,205914.0,119628.920898,223791.0,149426.949219
294,62000,net_em1,236950.0,154129.980469,238917.0,158736.517578
294,63000,net_em1,266987.0,198738.061523,249591.0,172508.30957
294,64000,net_em1,234058.0,151722.78125,273212.0,211228.978516
294,65000,net_em1,268331.0,196752.992188,244690.0,160726.883789
294,66000,net_em1,219853.0,135037.849609,212128.0,122290.515625
294,67000,net_em1,201877.0,117158.105469,216444.0,141041.464844
294,68000,net_em1,249145.0,177197.390625,254806.0,184591.470703
294,69000,net_em1,253219.0,178401.339844,257115.0,184676.048828
294,70000,net_em1,204900.0,134661.804688,211163.0,144914.27832
294,71000,net_em1,232189.0,160180.758789,235843.0,165886.115234
294,72000,net_em1,294205.0,238542.030273,297611.0,244694.618164
294,73000,net_em1,261084.0,188727.166016,248180.0,169405.962891
294,74000,net_em1,204054.0,133197.384766,201090.0,127621.288086
294,75000,net_em1,13324.0,7407.53417969,13398.0,7623.68457031
294,76000,net_em1,80226.0,57807.4130859,86052.0,66736.4082031
294,77000,net_em1,213199.0,124119.548828,229228.0,148686.726562
294,78000,net_em1,230544.0,151014.550781,232697.0,154182.188477
294,79000,net_em1,243856.0,162955.442383,242742.0,162626.047852
294,80000,net_em1,245798.0,169127.648438,241051.0,161611.875
294,81000,net_em1,251178.0,177439.183594,248209.0,173140.583008
294,82000,net_em1,247949.0,178887.140625,244158.0,173631.62793
294,83000,net_em1,250727.0,170497.53418,272685.0,204433.474609
294,84000,net_em1,233001.0,149039.425781,264831.0,196468.199219
294,85000,net_em1,219247.0,156339.647461,228463.0,170845.541016
294,86000,net_em1,10852.0,2783.41308594,11930.0,4101.04296875
294,87000,net_em1,226235.0,146367.239258,233603.0,156943.333008
294,88000,net_em1,238824.0,159816.988281,233996.0,151886.642578
294,89000,net_em1,249462.0,180758.378906,253190.0,186900.852539
294,90000,net_em1,271973.0,208825.956055,264160.0,196086.887695
294,91000,net_em1,208050.0,140907.102539,218935.0,157202.112305
294,92000,net_em1,225673.0,157540.09375,224585.0,154639.303711
294,93000,net_em1,258553.0,188827.606445,261461.0,193309.262695
294,94000,net_em1,255048.0,180604.095703,265830.0,198631.110352
294,95000,net_em1,254912.0,188233.549805,261517.0,200351.925781
294,96000,net_em1,133575.0,88903.5644531,116575.0,62726.3398438
294,97000,net_em1,207724.0,125235.704102,240169.0,175267.967773
294,98000,net_em1,262504.0,193827.491211,248929.0,173408.650391
294,99000,net_em1,250167.0,179498.598633,258828.0,192617.922852
294,100000,net_em1,248828.0,177509.089844,249924.0,177625.979492
294,101000,net_em1,183058.0,130668.260742,192507.0,145376.19043
294,102000,net_em1,238160.0,155564.339844,245162.0,166344.498047
294,103000,net_em1,276364.0,210826.447266,272661.0,204386.248047
294,104000,net_em1,262915.0,193050.589844,235900.0,152170.135742
294,105000,net_em1,238308.0,169077.125977,234669.0,164166.686523
294,106000,net_em1,247830.0,186545.990234,249079.0,187642.744141
294,107000,net_em1,267047.0,206445.264648,261936.0,198188.516602
294,108000,net_em1,248099.0,177638.625,231019.0,151523.811523
294,109000,net_em1,230464.0,147497.342773,254982.0,185725.896484
294,110000,net_em1,240749.0,172463.373047,238308.0,168703.912109
294,111000,net_em1,239567.0,156542.523438,235263.0,149026.033203
294,112000,net_em1,249571.0,178304.75,247783.0,175650.619141
294,113000,net_em1,252087.0,179446.848633,245214.0,169227.348633
294,114000,net_em1,240114.0,166955.151367,261170.0,198609.856445
294,115000,net_em1,274997.0,217078.009766,269505.0,207031.650391
294,116000,net_em1,243028.0,165288.998047,246681.0,171598.307617
294,117000,net_em1,281360.0,225957.640625,248789.0,176371.008789
294,118000,net_em1,256900.0,182435.675781,248367.0,169180.621094
294,119000,net_em1,261226.0,188743.921875,257109.0,183395.328125
294,120000,net_em1,255396.0,182447.313477,267459.0,202563.40332
294,121000,net_em1,251291.0,183191.914062,244692.0,173512.276367
294,122000,net_em1,248282.0,169020.592773,253075.0,176428.375
294,123000,net_em1,239065.0,164155.969727,272008.0,214245.102539
294,124000,net_em1,215574.0,125853.130859,234099.0,154176.851562
294,125000,net_em1,254422.0,175887.667969,267138.0,196879.288086
294,126000,net_em1,263104.0,189034.798828,274091.0,207176.611328
294,127000,net_em1,234878.0,168925.387695,221389.0,147061.423828
294,128000,net_em1,234471.0,158167.530273,241201.0,167670.331055
294,129000,net_em1,273011.0,208240.830078,248870.0,171663.194336
294,130000,net_em1,253355.0,186083.880859,244864.0,172750.916016
294,131000,net_em1,242064.0,162738.69043,251597.0,176461.990234
294,132000,net_em1,267486.0,202865.326172,253035.0,180799.46582
294,133000,net_em1,243680.0,158875.551758,248483.0,168224.505859
294,134000,net_em1,227051.0,141939.743164,227677.0,142331.71582
294,135000,net_em1,226166.0,142081.670898,247149.0,174554.240234
294,136000,net_em1,132618.0,88771.0517578,128523.0,83137.9052734
294,137000,net_em1,231345.0,156942.628906,232823.0,159004.177734
294,138000,net_em1,261079.0,194152.03125,264385.0,199347.323242
294,139000,net_em1,240442.0,169057.058594,261604.0,200581.964844
294,140000,net_em1,246547.0,168331.294922,233305.0,148380.375977
294,141000,net_em1,267198.0,205842.385742,242167.0,166643.797852
294,142000,net_em1,228800.0,151969.087891,238528.0,166983.224609
294,143000,net_em1,256095.0,187027.964844,266116.0,200927.042969
294,144000,net_em1,243520.0,167076.426758,251670.0,179090.219727
294,145000,net_em1,251723.0,174372.204102,244144.0,162471.4375
294,146000,net_em1,267739.0,203829.948242,232794.0,149844.537109
294,147000,net_em1,268758.0,196051.582031,258174.0,179851.864258
294,148000,net_em1,241305.0,161717.431641,251474.0,177062.035156
294,149000,net_em1,221723.0,128619.670898,236055.0,151846.874023
294,150000,net_em1,257563.0,187740.286133,230007.0,145419.378906
294,151000,net_em1,246820.0,174263.745117,265470.0,203581.402344
294,152000,net_em1,252025.0,168543.117188,286905.0,223368.849609
294,153000,net_em1,243426.0,162158.615234,245290.0,165956.228516
294,154000,net_em1,247645.0,175793.313477,246271.0,174319.435547
294,155000,net_em1,274639.0,208852.915039,275872.0,211028.019531
294,156000,net_em1,233810.0,150931.451172,245897.0,168956.608398
294,157000,net_em1,235223.0,162302.425781,230402.0,155432.634766
294,158000,net_em1,229687.0,151815.520508,232290.0,155076.795898
294,159000,net_em1,273201.0,204453.305664,258206.0,181978.235352
294,160000,net_em1,239516.0,159431.720703,242763.0,164356.798828
294,161000,net_em1,266859.0,196145.47168,247958.0,167913.725586
294,162000,net_em1,248276.0,176446.96582,254747.0,185829.587891
294,163000,net_em1,233781.0,161043.723633,238363.0,166884.133789
294,164000,net_em1,277722.0,218643.265625,258226.0,187492.930664
294,165000,net_em1,278447.0,215376.209961,272006.0,205746.165039
294,166000,net_em1,210473.0,120399.104492,237759.0,162071.951172
294,167000,net_em1,255548.0,183782.662109,253760.0,182110.157227
294,168000,net_em1,237083.0,155301.50293,256768.0,186127.238281
294,169000,net_em1,273395.0,210152.407227,267515.0,201295.693359
294,170000,net_em1,248137.0,176468.203125,274029.0,215936.147461
294,171000,net_em1,247567.0,166278.742188,246140.0,164787.300781
294,172000,net_em1,246286.0,160406.688477,251806.0,169239.710938
294,173000,net_em1,256139.0,176995.280273,264213.0,189199.588867
294,174000,net_em1,249179.0,174669.805664,245279.0,168897.080078
294,175000,net_em1,263060.0,197142.796875,269371.0,208216.392578
294,176000,net_em1,265883.0,196891.058594,262395.0,192426.461914
294,177000,net_em1,256120.0,188531.508789,282474.0,229341.279297
294,178000,net_em1,236891.0,158945.5625,245695.0,172940.731445
294,179000,net_em1,244166.0,164435.619141,242278.0,162743.819336
294,180000,net_em1,224231.0,137702.023438,226125.0,141050.578125
294,181000,net_em1,244468.0,174253.685547,253782.0,188262.935547
294,182000,net_em1,257881.0,188584.989258,265145.0,198992.838867
294,183000,net_em1,252952.0,178482.280273,260245.0,189407.976562
294,184000,net_em1,232032.0,143250.25,242182.0,160442.692383
294,185000,net_em1,236094.0,162902.050781,228964.0,151483.268555
294,186000,net_em1,74868.0,53353.2539062,73408.0,51050.1865234
294,187000,net_em1,79634.0,50714.0039062,69915.0,35080.6591797
294,188000,net_em1,67024.0,59418.3935547,71798.0,67274.6142578
294,189000,net_em1,128725.0,97858.0097656,132072.0,102855.078125
294,190000,net_em1,80554.0,49609.9648438,88953.0,63246.9013672
294,191000,net_em1,176614.0,103933.374023,199757.0,138983.495117
294,192000,net_em1,17087.0,9463.62304688,19851.0,14286.0478516
294,193000,net_em1,385.0,69.841796875,325.0,66.67578125
294,194000,net_em1,169657.0,126208.03418,171165.0,128163.935547
294,195000,net_em1,202189.0,134683.625977,200943.0,133460.423828
294,196000,net_em1,145353.0,112082.634766,138837.0,101242.986328
294,197000,net_em1,21781.0,9375.9609375,27192.0,17259.6748047
294,198000,net_em1,136122.0,91182.984375,146518.0,107298.132812
294,199000,net_em1,232011.0,165410.173828,218499.0,145303.665039
294,200000,net_em1,247266.0,185550.260742,260023.0,204948.693359
294,201000,net_em1,93800.0,50456.7763672,108615.0,74063.8974609
294,202000,net_em1,140719.0,110129.682617,135434.0,101473.079102
294,203000,net_em1,212322.0,173492.814453,193028.0,144327.360352
294,204000,net_em1,268569.0,204645.044922,255963.0,184269.019531
294,205000,net_em1,171857.0,138112.915039,166294.0,128821.171875
294,206000,net_em1,181291.0,107793.680664,194805.0,129346.435547
294,207000,net_em1,162429.0,123361.807617,151874.0,107714.244141
294,208000,net_em1,154637.0,114426.033203,139139.0,91116.1220703
294,209000,net_em1,104505.0,62566.9833984,130017.0,101374.753906
294,210000,net_em1,86695.0,63008.0527344,93419.0,73436.1943359
294,211000,net_em1,157492.0,113417.614258,159293.0,116453.986328
294,212000,net_em1,5454.0,1297.49609375,7459.0,4288.98632812
294,213000,net_em1,45235.0,31805.0566406,54251.0,46296.0078125
294,214000,net_em1,221829.0,155381.728516,217373.0,148302.983398
294,215000,net_em1,230072.0,155269.960938,238507.0,167837.662109
294,216000,net_em1,202366.0,143727.019531,191403.0,127491.838867
294,217000,net_em1,159238.0,111189.276367,156198.0,107025.40625
294,218000,net_em1,29412.0,22285.0810547,26694.0,19129.3544922
294,219000,net_em1,14.0,1.044921875,8.0,1.5546875
294,220000,net_em1,17.0,1.421875,15.0,5.064453125
294,221000,net_em1,7.0,0.5078125,4.0,1.265625
294,222000,net_em1,13.0,1.12890625,10.0,1.86328125
294,223000,net_em1,12.0,0.84375,11.0,4.572265625
294,224000,net_em1,18.0,1.599609375,10.0,1.86328125
294,225000,net_em1,10.0,0.7265625,4.0,1.25
294,226000,net_em1,15.0,1.25390625,12.0,3.77734375
294,227000,net_em1,6.0,0.4453125,4.0,1.25
294,228000,net_em1,14.0,1.197265625,11.0,1.931640625
294,229000,net_em1,8.0,0.5703125,6.0,3.4140625
294,230000,net_em1,21.0,1.6640625,16.0,2.2734375
294,231000,net_em1,29.0,2.0,24.0,2.6171875
294,232000,net_em1,14.0,1.19140625,12.0,3.76171875
294,233000,net_em1,87.0,5.9765625,84.0,6.703125
294,234000,net_em1,17.0,1.44921875,16.0,2.314453125
294,235000,net_em1,18.0,1.3671875,9.0,3.244140625
294,236000,net_em1,18.0,1.56640625,10.0,1.86328125
294,237000,net_em1,52004.0,31867.0859375,46158.0,22857.9960938
294,238000,net_em1,199237.0,142677.945312,196317.0,139172.629883
294,239000,net_em1,111825.0,81350.0722656,113348.0,84403.5263672
294,240000,net_em1,96711.0,64899.140625,112174.0,87849.4248047
294,241000,net_em1,51002.0,31968.3564453,52257.0,35331.7568359
294,242000,net_em1,23770.0,15264.1171875,29770.0,24381.8398438
294,243000,net_em1,7.0,0.5078125,4.0,1.296875
294,244000,net_em1,15.0,1.25390625,13.0,5.193359375
294,245000,net_em1,17.0,1.19921875,10.0,1.66015625
294,246000,net_em1,45.0,3.6044921875,33.0,3.576171875
294,247000,net_em1,32987.0,28401.1396484,21800.0,11110.1103516
294,248000,net_em1,4921.0,1427.85742188,7859.0,5882.85644531
294,249000,net_em1,11.0,0.78125,8.0,1.5546875
294,250000,net_em1,20.0,1.6484375,16.0,5.1640625
294,251000,net_em1,15.0,1.1171875,6.0,1.49609375
294,252000,net_em1,2105.0,435.494140625,2145.0,449.658203125
294,253000,net_em1,152122.0,114671.833008,142851.0,99610.6328125
294,254000,net_em1,117849.0,89964.2441406,115704.0,86953.2080078
294,255000,net_em1,14054.0,6065.09667969,15991.0,9106.07910156
294,256000,net_em1,162460.0,112829.12207,173019.0,129380.672852
294,257000,net_em1,73174.0,45266.9658203,79766.0,55627.2109375
294,258000,net_em1,158858.0,113438.181641,166061.0,122712.417969
294,259000,net_em1,15030.0,10679.0224609,15079.0,10560.1484375
294,260000,net_em1,16.0,1.673828125,10.0,1.87890625
294,261000,net_em1,57113.0,38417.6474609,52192.0,30719.3935547
294,262000,net_em1,72762.0,39140.1132812,68602.0,33234.1308594
294,263000,net_em1,68209.0,53363.2392578,59429.0,39240.8212891
294,264000,net_em1,21457.0,12527.0039062,20557.0,10636.4130859
294,265000,net_em1,79454.0,35777.7148438,88608.0,49884.4472656
294,266000,net_em1,102106.0,76746.8652344,93233.0,62783.3134766
294,267000,net_em1,5000.0,1346.44921875,5444.0,2156.73339844
294,268000,net_em1,99955.0,75926.7724609,96833.0,70766.2060547
294,269000,net_em1,8551.0,2191.91601562,9195.0,3032.85644531
294,270000,net_em1,55553.0,43024.5332031,64413.0,56723.1669922
294,271000,net_em1,133924.0,60782.5253906,151942.0,88463.21875
294,272000,net_em1,649.0,118.94140625,767.0,234.895507812
294,273000,net_em1,9.0,0.6328125,4.0,1.296875
294,274000,net_em1,16.0,1.392578125,13.0,5.037109375
294,275000,net_em1,13.0,1.31640625,4.0,1.234375
294,276000,net_em1,21.0,1.759765625,16.0,2.2734375
294,277000,net_em1,19136.0,9373.45898438,21824.0,13383.6171875
294,278000,net_em1,84704.0,56067.3183594,84165.0,55560.4101562
294,279000,net_em1,91297.0,87228.4433594,78186.0,66877.3056641
294,280000,net_em1,16.0,1.328125,15.0,5.255859375
294,281000,net_em1,44496.0,25518.8642578,51819.0,37285.2832031
294,282000,net_em1,34444.0,23172.9394531,30441.0,16972.4824219
294,283000,net_em1,79314.0,56030.6455078,79783.0,57213.9833984
294,284000,net_em1,136190.0,101755.717773,132245.0,94498.1796875
294,285000,net_em1,36841.0,23590.9882812,32689.0,16674.6435547
294,286000,net_em1,8435.0,1975.09179688,8515.0,1815.39746094
294,287000,net_em1,236.0,43.517578125,194.0,40.0458984375
294,288000,net_em1,16.0,1.37890625,10.0,1.86328125
294,289000,net_em1,27815.0,7649.01171875,34927.0,19473.09375
294,290000,net_em1,10004.0,7107.77246094,13752.0,13156.71875
294,291000,net_em1,18.0,1.29296875,10.0,1.67578125
294,292000,net_em1,73856.0,35063.0498047,90129.0,60947.5205078
294,293000,net_em1,4679.0,966.745117188,4945.0,1620.28320312
294,294000,net_em1,12.0,1.06640625,10.0,1.87890625
294,295000,net_em1,40104.0,24700.3203125,37281.0,20142.3125
294,296000,net_em1,17313.0,15342.1328125,14492.0,11215.7480469
294,297000,net_em1,232.0,229.755859375,85.0,15.9296875
294,298000,net_em1,16.0,1.412109375,13.0,5.087890625
294,299000,net_em1,12.0,0.90625,8.0,1.5390625
294,300000,net_em1,18.0,1.578125,14.0,2.19140625
294,301000,net_em1,8.0,0.5703125,7.0,4.548828125
294,302000,net_em1,14.0,1.22265625,10.0,1.84765625
294,303000,net_em1,9.0,0.6328125,4.0,1.25
294,304000,net_em1,15.0,1.28515625,12.0,3.88671875
294,305000,net_em1,10.0,0.8740234375,4.0,1.234375
294,306000,net_em1,21.0,1.8427734375,16.0,2.2734375
294,307000,net_em1,175392.0,126529.188477,175769.0,127426.138672
294,308000,net_em1,180907.0,133751.632812,171691.0,120145.727539
294,309000,net_em1,212828.0,156438.510742,210668.0,152959.595703
294,310000,net_em1,203845.0,151580.949219,194605.0,137764.62207
294,311000,net_em1,221214.0,167088.84375,214201.0,156319.75
294,312000,net_em1,223048.0,160810.206055,211394.0,142867.55957
294,313000,net_em1,234130.0,158394.129883,233888.0,158085.986328
294,314000,net_em1,259568.0,189921.955078,251771.0,178405.943359
294,315000,net_em1,221650.0,152313.675781,236151.0,175306.380859
294,316000,net_em1,239554.0,163906.860352,261869.0,197564.580078
294,317000,net_em1,161710.0,108361.964844,168651.0,119468.139648
294,318000,net_em1,269579.0,199842.853516,250879.0,170514.515625
294,319000,net_em1,264533.0,194204.182617,265244.0,195863.732422
294,320000,net_em1,256410.0,183092.607422,267603.0,200518.188477
294,321000,net_em1,259231.0,199749.833008,261192.0,202366.52832
294,322000,net_em1,98248.0,56513.9277344,102469.0,63440.4775391
294,323000,net_em1,194665.0,136710.186523,199597.0,142558.740234
294,324000,net_em1,236160.0,163561.21875,219426.0,136522.097656
294,325000,net_em1,258241.0,183226.478516,247461.0,167209.963867
294,326000,net_em1,282448.0,224458.074219,267755.0,201109.665039
294,327000,net_em1,219229.0,165270.994141,204064.0,141874.864258
294,328000,net_em1,248300.0,169834.956055,265318.0,197112.583008
294,329000,net_em1,254863.0,181840.498047,267867.0,201175.719727
294,330000,net_em1,235391.0,159386.474609,238936.0,164703.177734
294,331000,net_em1,232618.0,150929.40332,228336.0,144585.208984
294,332000,net_em1,234562.0,162212.320312,255006.0,192605.435547
294,333000,net_em1,216969.0,158425.351562,220441.0,163797.280273
294,334000,net_em1,262475.0,184277.927734,235395.0,142963.546875
294,335000,net_em1,248810.0,174139.09082,247029.0,171173.728516
294,336000,net_em1,194813.0,119496.952148,212514.0,146325.720703
294,337000,net_em1,252100.0,190770.921875,249546.0,186239.349609
294,338000,net_em1,248866.0,164651.017578,253555.0,173203.054688
294,339000,net_em1,243836.0,173301.327148,250028.0,182088.848633
294,340000,net_em1,191311.0,116788.948242,198999.0,128115.871094
294,341000,net_em1,203768.0,119361.888672,223817.0,151226.879883
294,342000,net_em1,223018.0,160878.548828,211696.0,144449.754883
294,343000,net_em1,247549.0,181823.24707,244929.0,176939.539062
294,344000,net_em1,180589.0,114286.264648,178611.0,111201.773438
294,345000,net_em1,145004.0,92537.0458984,150377.0,101685.920898
294,346000,net_em1,270526.0,196447.359375,260164.0,182654.738281
294,347000,net_em1,206263.0,136142.205078,209081.0,140736.044922
294,348000,net_em1,227673.0,145287.03418,220709.0,133999.924805
294,349000,net_em1,257590.0,184017.526367,249052.0,171338.09668
294,350000,net_em1,225393.0,176500.356445,213284.0,158045.263672
294,351000,net_em1,254415.0,191332.285156,272248.0,217726.442383
294,352000,net_em1,232137.0,151048.333984,240399.0,164157.921875
294,353000,net_em1,235747.0,153254.189453,252832.0,180419.688477
294,354000,net_em1,252880.0,177946.727539,271492.0,206199.191406
294,355000,net_em1,243675.0,172566.936523,234907.0,159255.420898
294,356000,net_em1,246438.0,172634.595703,248163.0,174567.647461
294,357000,net_em1,116359.0,80666.0273438,121018.0,87473.8652344
294,358000,net_em1,208289.0,145909.844727,206773.0,143462.125977
294,359000,net_em1,239530.0,162999.44043,240109.0,163375.96582
294,360000,net_em1,270528.0,207582.589844,257808.0,188069.728516
294,361000,net_em1,248721.0,180195.611328,228406.0,148037.538086
294,362000,net_em1,93565.0,62918.2568359,87458.0,54385.6132812
294,363000,net_em1,217502.0,137496.193359,231713.0,158811.348633
294,364000,net_em1,232065.0,153309.895508,233578.0,154737.384766
294,365000,net_em1,239902.0,151843.040039,250329.0,168401.036133
294,366000,net_em1,246252.0,180042.490234,244027.0,174924.224609
294,367000,net_em1,56258.0,36375.8964844,58102.0,39592.2207031
294,368000,net_em1,219921.0,148428.959961,220790.0,149945.764648
294,369000,net_em1,253036.0,181982.71875,227394.0,142229.602539
294,370000,net_em1,203280.0,138214.263672,227122.0,174251.871094
294,371000,net_em1,185273.0,133316.723633,184181.0,130239.332031
294,372000,net_em1,261262.0,188028.110352,264921.0,194276.847656
294,373000,net_em1,174567.0,123514.398438,162512.0,104927.947266
294,374000,net_em1,242773.0,164942.493164,246953.0,170791.129883
294,375000,net_em1,212898.0,153758.004883,201726.0,136351.882812
294,376000,net_em1,253072.0,174934.706055,251518.0,173651.198242
294,377000,net_em1,226223.0,145689.689453,238342.0,164150.924805
294,378000,net_em1,261252.0,193211.080078,254845.0,182517.02832
294,379000,net_em1,238567.0,151290.381836,273349.0,206208.149414
294,380000,net_em1,227009.0,146128.365234,237972.0,162289.274414
294,381000,net_em1,241422.0,164162.269531,239041.0,160897.413086
294,382000,net_em1,106677.0,68696.1298828,120449.0,90574.2998047
294,383000,net_em1,226057.0,156167.966797,239951.0,176823.40625
294,384000,net_em1,227134.0,144627.71582,238458.0,161469.243164
294,385000,net_em1,255719.0,189107.986328,265343.0,204758.220703
294,386000,net_em1,244855.0,165540.333984,244731.0,165025.129883
294,387000,net_em1,210696.0,158230.734375,192247.0,129617.241211
294,388000,net_em1,226527.0,146741.234375,237577.0,164467.012695
294,389000,net_em1,238166.0,170700.603516,228903.0,155932.688477
294,390000,net_em1,252570.0,173773.714844,246886.0,166970.00293
294,391000,net_em1,237690.0,157114.446289,248567.0,173745.616211
294,392000,net_em1,221522.0,136725.618164,236582.0,159756.77832
294,393000,net_em1,220943.0,135078.636719,232958.0,154101.897461
294,394000,net_em1,260159.0,188031.050781,257384.0,183571.693359
294,395000,net_em1,272042.0,205082.442383,243585.0,161168.259766
294,396000,net_em1,276803.0,217300.933594,269234.0,206023.387695
294,397000,net_em1,235294.0,180896.386719,218764.0,155337.380859
294,398000,net_em1,247143.0,174502.670898,243734.0,169211.448242
294,399000,net_em1,225604.0,143628.378906,230638.0,151774.506836
294,400000,net_em1,241867.0,172873.786133,228793.0,152584.642578
294,401000,net_em1,248950.0,173929.232422,239923.0,160078.662109
294,402000,net_em1,258647.0,188458.097656,236921.0,154823.336914
294,403000,net_em1,226271.0,147863.233398,251053.0,185314.826172
294,404000,net_em1,242235.0,163056.330078,246127.0,168816.102539
294,405000,net_em1,234001.0,156203.40332,264052.0,202018.095703
294,406000,net_em1,249586.0,174577.605469,254527.0,180698.666016
294,407000,net_em1,279861.0,221025.711914,256261.0,185925.745117
294,408000,net_em1,256403.0,185990.21582,251830.0,180344.397461
294,409000,net_em1,246047.0,168391.861328,243910.0,164393.71875
294,410000,net_em1,242630.0,162314.035156,250112.0,173347.188477
294,411000,net_em1,264098.0,195966.861328,245479.0,168244.546875
294,412000,net_em1,248693.0,178871.040039,249960.0,179269.269531
294,413000,net_em1,270802.0,199916.279297,257748.0,178613.181641
294,414000,net_em1,234839.0,156557.495117,264961.0,202091.236328
294,415000,net_em1,275252.0,214305.226562,258998.0,189313.124023
294,416000,net_em1,266655.0,201716.566406,265791.0,200386.803711
294,417000,net_em1,235024.0,149626.826172,233371.0,146984.133789
294,418000,net_em1,232112.0,149020.433594,258185.0,188818.043945
294,419000,net_em1,246651.0,170531.664062,271904.0,209356.430664
294,420000,net_em1,241454.0,164853.808594,255866.0,186753.90332
294,421000,net_em1,267510.0,196614.935547,258022.0,182133.132812
294,422000,net_em1,221413.0,131444.205078,243286.0,163975.398438
294,423000,net_em1,261726.0,197200.510742,262402.0,198489.459961
294,424000,net_em1,199956.0,109297.828125,228283.0,152519.240234
294,425000,net_em1,244347.0,174060.865234,261906.0,199785.892578
294,426000,net_em1,256733.0,185540.061523,244886.0,167143.47168
294,427000,net_em1,258740.0,187754.262695,269089.0,203852.925781
294,428000,net_em1,244248.0,172876.925781,239773.0,167001.577148
294,429000,net_em1,272806.0,214466.461914,256437.0,188293.806641
294,430000,net_em1,238565.0,178222.445312,223899.0,155372.532227
294,431000,net_em1,245764.0,182645.427734,238367.0,171534.462891
294,432000,net_em1,257671.0,188861.777344,240360.0,161530.243164
294,433000,net_em1,271956.0,205399.144531,257068.0,182970.658203
294,434000,net_em1,256074.0,181012.660156,252837.0,175796.025391
