run,elapsed,cpu_user,cpu_nice,cpu_system,cpu_idle,cpu_iowait,cpu_irq,cpu_softirq,cpu_steal,cpu_guest,cpu_guest_nice,vm_nr_dirty
294,129000,0.162416727498,0.0,0.0339008687303,0.784002801507,0.00972964797022,2.30170786724e-05,0.00992693721599,0.0,0.0,0.0,285463
294,130000,0.162742740424,0.0,0.0339718312617,0.783642684791,0.00966475187985,2.2840399446e-05,0.00995515124423,0.0,0.0,0.0,287459
294,131000,0.163017890391,0.0,0.0340322188942,0.783335222213,0.00961062090181,2.26665587307e-05,0.00998138104104,0.0,0.0,0.0,289410
294,132000,0.16334882854,0.0,0.0341033802903,0.782970162756,0.00954939639395,2.24956334369e-05,0.0100057363865,0.0,0.0,0.0,291202
294,133000,0.163583648174,0.0,0.0341415259387,0.78272733507,0.00950502123479,2.23272310884e-05,0.010020142352,0.0,0.0,0.0,293105
294,134000,0.163122913597,0.0,0.0340425060426,0.783376518949,0.00944332501278,2.21599983538e-05,0.00999257640055,0.0,0.0,0.0,294372
294,135000,0.163279735288,0.0,0.0340756615436,0.783226441004,0.00939406032687,2.1996461712e-05,0.0100021053756,0.0,0.0,0.0,296004
294,136000,0.163703770713,0.0,0.0341588266121,0.782756663007,0.00933475993212,2.18356957477e-05,0.0100241440407,0.0,0.0,0.0,297604
294,137000,0.163997299666,0.0,0.0341939100033,0.782455879575,0.00928549530383,2.32253509351e-05,0.010044190101,0.0,0.0,0.0,298912
294,138000,0.164188992887,0.0,0.0342421638539,0.782244986112,0.0092430477309,2.30576610616e-05,0.0100577517551,0.0,0.0,0.0,300207
294,139000,0.164593704503,0.0,0.0342992573963,0.781818570282,0.00918869093584,2.28916067161e-05,0.0100768852764,0.0,0.0,0.0,302078
294,140000,0.164820045337,0.0,0.034339277272,0.781589043919,0.00914320002909,2.27292012656e-05,0.0100857042416,0.0,0.0,0.0,303665
294,141000,0.16508338198,0.0,0.0343864157484,0.781308113118,0.00909498504481,2.25682011037e-05,0.0101045359075,0.0,0.0,0.0,305779
294,142000,0.165335249657,0.0,0.0344236162053,0.781062454339,0.00904327715336,2.24102358005e-05,0.0101129924089,0.0,0.0,0.0,307162
294,143000,0.165622709699,0.0,0.0344683830882,0.780766069569,0.00898614024729,2.22539382053e-05,0.0101344434587,0.0,0.0,0.0,309242
294,144000,0.165916752119,0.0,0.0345034357578,0.780448887946,0.00894593543368,2.20996428698e-05,0.010162889101,0.0,0.0,0.0,310913
294,145000,0.166242093203,0.0,0.0345755460317,0.780067044076,0.00890506869018,2.19480825423e-05,0.0101882999162,0.0,0.0,0.0,309333
294,146000,0.166466117336,0.0,0.034610745375,0.779840432489,0.00885759544259,2.17988403017e-05,0.0102033105172,0.0,0.0,0.0,311203
294,147000,0.166669553544,0.0,0.0346598536353,0.779617200017,0.00881363761024,2.16515827307e-05,0.01021810361,0.0,0.0,0.0,313126
294,148000,0.166919718704,0.0,0.034717592493,0.779337190047,0.00876864735442,2.15058388352e-05,0.010235345563,0.0,0.0,0.0,315108
294,149000,0.16716488055,0.0,0.0347577170933,0.779079289351,0.00872574500659,2.2786342436e-05,0.010249581657,0.0,0.0,0.0,316543
294,150000,0.167412896262,0.0,0.0348089581503,0.778807645352,0.00868172706529,2.26344521826e-05,0.0102661387181,0.0,0.0,0.0,315811
294,151000,0.167653680432,0.0,0.0348677720097,0.778541655541,0.00863297422334,2.24853634337e-05,0.0102814324301,0.0,0.0,0.0,317434
294,152000,0.167876394188,0.0,0.0349040943657,0.778300852882,0.00859723263486,2.2337726885e-05,0.0102990882019,0.0,0.0,0.0,319067
294,153000,0.168128079091,0.0,0.0349518441259,0.778026663264,0.00855071900936,2.2191647064e-05,0.0103205028627,0.0,0.0,0.0,320923
294,154000,0.16832028354,0.0,0.035004313184,0.777810390777,0.00850785881419,2.34262390413e-05,0.0103337274454,0.0,0.0,0.0,322249
294,155000,0.168503790394,0.0,0.0350315375569,0.777621546579,0.00847481992719,2.32749497193e-05,0.0103450305929,0.0,0.0,0.0,319607
294,156000,0.168701495684,0.0,0.0350639015664,0.777414418152,0.00843677519844,2.31256334043e-05,0.0103602837651,0.0,0.0,0.0,321135
294,157000,0.168913621765,0.0,0.0351181915503,0.777181082864,0.00838857229365,2.29786865923e-05,0.0103755528402,0.0,0.0,0.0,322959
294,158000,0.16913402156,0.0,0.0351594714461,0.776937417565,0.00835166724422,2.2833442128e-05,0.0103945887428,0.0,0.0,0.0,323108
294,159000,0.169377733702,0.0,0.035202272251,0.776676325691,0.00831005334931,2.40252104542e-05,0.0104095897962,0.0,0.0,0.0,325431
294,160000,0.169576393937,0.0,0.0352523119532,0.776446197679,0.00827554555728,2.38755922473e-05,0.0104256752813,0.0,0.0,0.0,324480
294,161000,0.169716335336,0.0,0.0352765002168,0.776315008957,0.00823351221383,2.37277009044e-05,0.0104349155755,0.0,0.0,0.0,326055
294,162000,0.16997837032,0.0,0.0353241111328,0.776032584701,0.00818678820861,2.35817231165e-05,0.010454563915,0.0,0.0,0.0,327491
294,163000,0.170273103089,0.0,0.0353647342209,0.775716936298,0.00815077634192,2.34367370854e-05,0.0104710133134,0.0,0.0,0.0,328929
294,164000,0.170404544984,0.0,0.0353931566415,0.775591417331,0.00810772336681,2.4588466715e-05,0.0104785692101,0.0,0.0,0.0,330827
294,165000,0.170571014016,0.0,0.035433688695,0.775410844018,0.00806509703842,2.44396879952e-05,0.0104949165449,0.0,0.0,0.0,332745
294,166000,0.170810105866,0.0,0.0354702603181,0.775161100598,0.00802690124278,2.42929473738e-05,0.0105073390273,0.0,0.0,0.0,333822
294,167000,0.171014319612,0.0,0.0355213307186,0.774925237315,0.0079916321714,2.41477435205e-05,0.0105233324394,0.0,0.0,0.0,335727
294,168000,0.171211372736,0.0,0.0355587505859,0.774718353723,0.00795065615339,2.52682541026e-05,0.0105355985481,0.0,0.0,0.0,337266
294,169000,0.171385438894,0.0,0.0356058712637,0.774506196175,0.00792874304367,2.5118780433e-05,0.0105486318428,0.0,0.0,0.0,338761
294,170000,0.171560028218,0.0,0.0356504747695,0.774304389355,0.00789222326964,2.49714389167e-05,0.0105679129496,0.0,0.0,0.0,340442
294,171000,0.171779483774,0.0,0.0357051095072,0.774052168732,0.00785447865401,2.60657477456e-05,0.0105826935847,0.0,0.0,0.0,342247
